10|0|Leia|499,1636;1807,397
10|0|Linate Board|1741,863
10|0|Linate Monument|1728,814
10|0|Linguist|467,1650
10|0|Luferson Monument|352,1739
10|0|Lunar Gate Guard|1886,214
10|0|Margaret|323,1743
10|0|Mori[Arms]|413,1631;363,673;1752,815
10|0|Patroller of the Key|1735,833;1528,901;307,1271;1345,1346
10|0|Priest Minerva|380,1745
10|0|Prison|146,1313;148,1321;146,1347;143,1356;145,1364
10|0|Protector of the Key|1682,1240;1509,1597;1543,332;1681,610
10|0|Raina [Lady Chamberlain]|310,1771
10|0|Ranger of the Key|384,690;826,676;126,492;953,167
10|0|Recon|822,1801
10|0|Recon of the Key|1071,335;1675,601;1586,280;378,215
10|0|Roben [Election Committee]|318,1780
10|0|Royal Chef|360,1697
10|0|Royal Guard|401,1738
10|0|Runaway slaves|922,167
10|0|Sadi|503,1633
10|0|Sara|1722,821;1809,400
10|0|Secret Agent Clarence|431,708
10|0|Sentinel of the Key|942,1661;1375,1847;1033,1385;387,1174
10|0|Shama[Healing potion]|471,1666;365,712;1706,836
10|0|Spirit Of Logos|385,1177;1771,402;729,1583;1102,395;1323,1791;591,462;1689,1144;335,1021
10|0|Tower of Power|439,1653
10|0|Warrior Master Skaky|383,1740
10|0|Watcher of the Key|433,1175;803,529;926,970;1282,315
20|1|[Captine] Alkedrada|1387,1860;1131,1689;305,1414
20|1|[Captine] Calllmecolar|982,424;1428,1482;1500,1200
20|1|[Captine] Garukonga|1335,1252;675,354;585,627
20|1|[Captine] Lapiona|592,1171
20|1|[Captine] Threthonez|943,1679;326,1711;1101,1782
20|1|[Captine] Urukthrone|377,1617;486,1715;396,1442
20|1|Ancient|835,1798;820,1863;812,1918;808,1900;826,1862;836,1798;790,1845;756,1745;1111,1761;328,1699;753,1754
20|1|Antares|1224,577
20|1|Ape|1841,729;1813,700;1765,706;1402,1517;1458,1544
20|1|Apostle|517,1167;520,1241;542,1090
20|1|Ash knight|1069,1340;1153,1361
20|1|attila|1019,624
20|1|Baron|1413,1282;1379,1305
20|1|Battalion|979,689;1030,675
20|1|Bifloans|567,1185;562,1192;571,1191;586,1188;564,1197
20|1|Blood Don|1604,1608;1649,1577
20|1|BUGBEAR|1680,1848;1648,1894;1725,1870;1645,1829;1670,1882;1634,1865;1818,1930;1795,1902;1614,1828
20|1|burning skeleton|990,1137;998,1095
20|1|Burning Stone|262,1430
20|1|Cardinal|1325,1183
20|1|Centaur|234,1624;133,1641;228,1677
20|1|Chooks|290,531;295,537;292,528;282,529;271,532
20|1|Dark eyes|1482,549;1507,582
20|1|Death knight|1016,1002;1092,1068;1122,1008;1051,946;1115,945
20|1|Decayed Zombie|1055,719;1038,640
20|1|Deruvish|607,1262;531,1327
20|1|Dire wolf|1447,485;1418,477;1393,468;1471,492
20|1|Dragon Tooth commander|898,1725;989,1719;359,811;273,813
20|1|Dragon Tooth Skeleton|307,1412;352,1412;734,1365;492,942;1403,1836;1408,1760;1135,1678;1270,1639
20|1|Dragon Tooth soldier|542,954;815,1469;455,744;468,804;1071,1523;1170,1531
20|1|Dusk Orc|697,707;732,686;1335,1073;1326,1091
20|1|Efos|574,1186
20|1|Flame Rock|119,1306;198,1448
20|1|Foras|469,873
20|1|Furson|285,536
20|1|Gaap|567,1285
20|1|Ganesa|1433,818
20|1|Garuna|499,301;513,388;458,394
20|1|Giant golem|106,1273;140,1486;78,1399
20|1|Glyptodont|1284,385;1432,607;1390,643
20|1|GOBLIN bouncer|1700,1936;1777,1950
20|1|GRAY OOZY|1685,666;1684,690;1683,713
20|1|GRELL|1850,1443;1817,1456;1786,1490;1895,1481;1864,1497
20|1|Hagentee|1034,1641;1040,1633;1045,1643;1035,1651;1048,1635
20|1|Half-Troll Warrior|639,1572
20|1|Harpy|357,895;155,865;442,885;204,927;136,770;123,1008
20|1|Haunga|518,576;737,599;664,615;580,609;1367,1214;1344,1241
20|1|Haunga Warrior|743,535;792,498;878,425;1021,414
20|1|Hell hound|1934,1560;1934,1603;1938,1654;1891,1541;1929,1515
20|1|HORNET|1231,1125;635,836;611,912;627,1044;645,940;609,979;1258,1110
20|1|Hyde|1279,548
20|1|Keilan|1345,670;1346,698;1356,729;1369,759
20|1|King Aif|1255,178;1814,711
20|1|KOBOLD|1754,1858;1788,1839;1801,1864;1642,1779;1661,1758;1674,1785
20|1|Kongau|782,285;716,327;653,297;612,380
20|1|Laird|770,927;824,919
20|1|Lamia|654,1103;609,1098
20|1|Lard Orc|1858,1652;1814,1615
20|1|LICH|1355,1871;1332,1776;1338,1821
20|1|Loup-garou|1462,455;1545,551;1564,548;1483,458
20|1|Machirodus|1722,1022;1784,1023;1765,1111;1764,1076;1118,423;1082,416
20|1|Manticore|403,1845;465,1916;603,1891
20|1|Mastodon|1195,188;1368,862
20|1|Meganthereon|1081,843;1084,817;1927,1031;1920,1053;1938,1005;1956,984;1896,994;1893,1014
20|1|Megarodon|1258,154;1353,923
20|1|Merias|1025,1412
20|1|Niverius|1040,1641
20|1|Orias|1032,1413;1032,1402;1023,1396;1031,1422;1042,1408
20|1|Orobeth|485,879;478,883;487,888;487,876;479,871
20|1|Ose|575,1278;573,1287;561,1286;560,1274;567,1279
20|1|Panzer Bin|1676,626;1663,599;1617,659;1610,630
20|1|paralyzer|1266,452;1233,431
20|1|Pincers scorpion|1344,456;1337,394
20|1|POOKA|1731,1907;1736,1938;1771,1923;1666,1925
20|1|Raven Harpy|131,691;376,701;310,584;242,687
20|1|Rotten Eyes|1024,707;1013,625
20|1|saber tooth|1736,1176;1729,1129;1581,1128;1573,1086;1726,1080
20|1|Savage|1286,341
20|1|Scolar|1435,1445;1463,1485;1423,1402;861,518
20|1|Scorpion|1444,419;1410,405
20|1|scouting soldier|1486,957
20|1|Shadow seeker|1318,985;1310,1031;1415,1037
20|1|Sheriff|801,624
20|1|Skeleton|1249,552;1249,581;1323,604;1326,576
20|1|Skeleton champion|1148,727;1122,734
20|1|Skeleton knight|1224,619;1216,639
20|1|Skeleton warrior|1295,722;1286,699
20|1|Smilodon|1418,912;1630,1080;1422,881;1406,966;1394,993;1448,937;1457,964;1651,1101;1649,1122;1629,1062;1586,1038;1586,1056;1623,1146;1622,1164
20|1|Stegodon|1206,251;1581,1684
20|1|Stinger|1251,347
20|1|Stone golem|96,1204;234,1491;78,1454;154,1324
20|1|treant|945,1813;892,1852;890,1909;943,1684
20|1|Troll|602,1528;942,1587;721,1693;505,1653;668,1512
20|1|Troll Warrior|861,1536;874,1613;641,1664;576,1580;675,1562
20|1|Tyon|1509,885;1610,834;1545,793;1684,838;1688,776
20|1|undying|974,737;985,633
20|1|Uruk Blade|356,1596;394,1579;393,1622;288,1687
20|1|Uruk Hai|396,1468;427,1489;390,1427;316,1494
20|1|Uruk Tron|475,1691;509,1723;535,1775
20|1|Wild smilodon|1306,1128;1267,1151
20|1|Wolf Dog|1278,313
20|0|<Draki Rift>|1605,449
20|0|[10 Devil Summon Stone]|749,655
20|0|[11 Devil Summon Stone]|1620,987
20|0|[12 Devil Summon Stone]|1291,554
20|0|[7 Devil Summon Stone]|656,1834
20|0|[8 Devil Summon Stone]|332,1627
20|0|[9 Devil Summon Stone]|975,1425
20|0|[Advisor]Nez|1703,314
20|0|[Archmage] Drake|372,1225
20|0|[Armor Merchant]Tyroon|1630,418;282,1181;1655,1402
20|0|[Arms Merchant]Pallus|1649,403;279,1215;1688,1383
20|0|[Captain] Falkwine|1645,332
20|0|[Captain]redin|253,423
20|0|[El Morad Secret Locker]|1721,303
20|0|[Elder] Atlas|1650,332
20|0|[Election Official]Roben|1718,288
20|0|[Goblin cauldron]|1652,1822
20|0|[Goblin food box]|1697,1947
20|0|[Goblin Subjugation]Wells|1838,1788
20|0|[Goblin wells]|1736,1889
20|0|[Grand Chamberlain]Laisa|1735,304
20|0|[Great Priest] Helena|1686,380;1607,1349;276,1255
20|0|[Guard] Beth|297,1238
20|0|[Guard] Cheina|1675,1357
20|0|[Guard] Zalk|1591,421
20|0|[Healing Potions]Ruber|1679,1337;1601,393;369,1180
20|0|[Hunter]Halon|1051,1101
20|0|[Imperial Palace Chef] Veros|1702,355
20|0|[Imperial Palace Guard] Telson|1673,314
20|0|[InnHost]Lined|1688,369;1599,1360;278,1262
20|0|[Knight Clerk]Charel|1709,308
20|0|[Machinary] Tales|1066,1126
20|0|[Magic Association] Knoker|1104,1905
20|0|[Manager Eliot|1536,246
20|0|[mantle]Sarvis|1654,328
20|0|[Mariners]hein|231,427
20|0|[Mariners]Kidd|244,425
20|0|[Moradon Merchant] Clark|1602,433
20|0|[National Enchanter]|1065,1123;1101,725;1142,1825;1662,1379;302,1217;1636,386
20|0|[NP Merchant] Leona|1703,311
20|0|[Oracle] Clak|1086,1847
20|0|[Pitman] kurushack|1476,431;1592,432
20|0|[Priest]Minerva|1657,325
20|0|[Priest]Sol|1610,445
20|0|[Secret Agent] Clarence|1631,1333
20|0|[Subjugation staff]Grey|1817,1782
20|0|[Sundries]Yasval|1619,365;1615,1396;375,1256;1101,1133
20|0|[Tactical]Grace|1706,322
20|0|[Tomb Keeper] Slay|1107,703
20|0|[Warrior Master] Skaki|1661,321
20|0|[White Shadow Captin] Sirin|1665,396
20|0|Asga Village Monument|1641,1371
20|0|Contaminated Elmorad Refugee|1578,411;1577,414;1581,409
20|0|Doda Camp Gate|224,1864
20|0|Doda Camp Monument|1055,1140
20|0|El Morad Monument|1709,314
20|0|Elmorad Bulletine Board|1617,435
20|0|Elmorad Refugee|1569,421;1570,420;1572,418;1573,420
20|0|Eslant Woman|710,186
20|0|Farm Manager|1668,878
20|0|Fina|175,1650
20|0|Guard|1645,1361;324,1284;1664,360;1696,325;1574,426;1599,452;1651,1315;1633,1417;325,1217;326,1166
20|0|Human Monument|170,1654
20|0|Keeper of the Key|318,1637;658,673;1593,410;1884,701
20|0|Leia|1580,420;178,1654
20|0|Linguist|1611,432
20|0|Lunar Gate Sentinel|147,1831
20|0|Margaret|1713,324
20|0|Patroller of the Key|306,1252;555,826;1231,549;1606,994
20|0|Prison|1191,127;1213,121;1239,117;1268,121;1290,136
20|0|Protector of the Key|1114,864;1773,1160;343,1675;1105,681
20|0|Raiba Bullutain Board|309,1199
20|0|Raiba Village Monument|324,1228
20|0|Ranger of the Key|1666,892;1605,539;948,379;604,1230
20|0|Recon|1487,952
20|0|Recon of the Key|1737,1542;1691,1751;1094,1807;1661,1330
20|0|Runaway slaves|1139,1859
20|0|Sadi|1570,430
20|0|Sara|317,1223;176,1659
20|0|Sentinel of the Key|1676,1007;1313,519;961,353;670,189
20|0|Spirit Of Logos|346,1127;330,1638;1056,1635;1607,995;1490,1579;1551,460;656,670;974,379
20|0|Tower of Power|1623,400
20|0|Watcher of the Key|1632,1042;954,1356;1128,1809;784,665
110|1|[Betrayed Knights] Garoland|737,930
110|1|[King of Barbarian] Marshil|144,74
110|1|[Quest]Apostle|867,391
110|1|[Quest]Stone Golem|99,122
110|1|[Quest]Troll Berserker|786,710
110|1|[Quest]Uruk Hai|390,492
110|1|Aionclo|398,724;413,738;395,729;403,724;411,725
110|1|Apostle|590,458;575,495;608,480;573,466
110|1|Apostle of Flames|889,441;826,323
110|1|Apostle of Piercing Cold|632,117;696,191
110|1|Astalod|745,735
110|1|Badin|205,681
110|1|Balam|369,101;371,99;359,109;359,108;371,98
110|1|Balrog|948,196;938,168;933,228;957,139
110|1|Bearded Ruminant|800,930;834,924;876,916;900,893
110|1|Befal|217,691;214,677;213,668;218,666;194,672
110|1|Brahman|621,306;613,232
110|1|Crimson Wing|385,125;142,530;122,476;410,176
110|1|Dark Knight|113,699;375,945;103,763;314,946
110|1|DARK MARE|102,854;109,894
110|1|Dark stone|95,167;148,131
110|1|Death Wizard|362,730;386,735;387,745;368,734;375,728
110|1|Deruvish founder|189,296
110|1|Doom Knight|381,804;387,785;400,815;407,797;396,807
110|1|Doom Soldier|354,753;287,745
110|1|Dragon tooth|185,893
110|1|Dragon Tooth commander|425,656;444,641;439,654;421,634;458,675
110|1|DREAD MARE|153,943;223,943
110|1|Evil Wizard|177,809;216,814;226,884;187,880
110|1|Falcon|141,375;204,345;301,100;235,283
110|1|Gagoil|258,649
110|1|Giant golem|824,113;883,87
110|1|Grendel|749,255
110|1|Grendel Mother|770,218
110|1|Half-Troll Busucker|662,875;670,860;642,895;655,890;691,885
110|1|Half-Troll Captain|711,819;688,833;693,834;716,819;734,808
110|1|Half-Troll Curandero|644,675;664,655;667,640;644,670;629,655
110|1|Harpy|449,483;442,460;456,447;433,431;446,458
110|1|Harpy Queen|390,220
110|1|Ireful Red Dragon|955,250
110|1|Jepath|896,233
110|1|Kaim|748,705;739,698;730,709;745,722;730,720
110|1|Nightmare|879,306;906,275;881,280;908,275
110|1|Paramun|682,380;763,443
110|1|Pricilla|130,116
110|1|Raum|807,167;821,164;813,165;789,173
110|1|Raven Harpy|411,298;340,487;409,384;263,514
110|1|Roneth|368,108
110|1|Samma|465,253
110|1|Satiros|888,734;891,730;892,740;912,734;903,755
110|1|Shaula|855,360
110|1|Snake Queen|897,160
110|1|Stone golem|222,122;182,189;229,201
110|1|Storming Apostle|719,315;714,335;750,307;730,330;740,322
110|1|Subordinate of Badin|200,683;201,705;197,683;171,662;170,703;168,662;161,692;176,673;158,685;148,693;164,673;188,695;144,685;136,680
110|1|Subordinate of Garlong|731,919;765,919;767,923;730,921;761,922;747,929;746,929;756,939;736,925;741,922;739,914;765,927;742,922;722,929;733,922
110|1|Subordinate of Marsil|170,82;147,88;168,73;163,83;147,73;171,83;157,92;165,72;145,87;146,89;131,90;139,105;132,80;141,90;136,104
110|1|Talos|699,516
110|1|Titan|881,834;881,781
110|1|Troll|627,618;627,599;590,637;612,642;624,641
110|1|Troll Berserker|799,720;869,652
110|1|Troll Captain|729,872;776,804
110|1|Troll King|814,872
110|1|Troll Shaman|722,657;708,642
110|1|Troll Warrior|595,792;574,884;651,719
110|0|[3 Devil Summon Stone]|746,239
110|0|[4 Devil Summon Stone]|739,856
110|0|[5 Devil Summon Stone]|134,915
110|0|[6 Devil Summon Stone]|163,142
110|0|[Ascetic]Veda|518,525
110|0|[Eslant Wise] Pablo|503,543
110|0|[Item Appraisers]rakkeoseu|386,660
110|0|[Magic Association]Cesar|512,741
110|0|[Magic Association]malraseu|511,745
110|0|[Reserve Knight Captain] Rugur|583,555
110|0|[Reserve Knight]Hill|497,547
110|0|[Senior Researcher]Gaz|512,736
110|0|[Traders]Drill|384,664
110|0|Ardin[sundries]|498,565
110|0|Guard|509,594;528,593;512,516;480,548;479,563;529,517;560,546;559,565
110|0|Inn hostess|509,575
110|0|Mars|530,535
110|0|Prison|135,79;148,74;158,74;169,76;133,88;150,666;140,676;137,682;135,692;154,662;736,930;744,930;760,932;769,931;729,930
110|0|Spirit Of Logos|722,381;698,212;157,123;224,519;200,687;237,892;602,858;892,754
120|1|[Betrayed Knights] Garoland|742,933
120|1|[King of Barbarian] Marshil|135,79
120|1|[Quest]Giant golem|109,181
120|1|[Quest]Lard Orc|514,385
120|1|[Quest]Troll Captain|762,896
120|1|[Quest]Uruk Tron|707,123
120|1|Aionclo|418,709;408,718;406,721;412,712;398,707
120|1|Apostle|604,449;588,463;581,433;576,467;614,460
120|1|Apostle of Flames|806,300;884,433
120|1|Apostle of Piercing Cold|635,137;699,217
120|1|Astalod|782,647
120|1|Badin|141,674
120|1|Balam|352,95;345,94;338,91;350,99
120|1|Balrog|945,187;932,152;934,227;900,190
120|1|Bearded Ruminant|788,934;816,929;854,927;886,908
120|1|Befal|147,656;145,675;153,670;144,682;134,677
120|1|Brahman|613,224;615,295
120|1|Crimson Wing|140,531;413,180;395,114;121,464
120|1|Dark Knight|395,794;103,756;95,695;340,957
120|1|DARK MARE|102,833;102,899
120|1|Dark stone|98,132;174,138;168,128
120|1|Death Wizard|313,710;303,713;308,722;316,725
120|1|Deruvish founder|189,296
120|1|Doom Knight|391,792;395,823;397,832;401,812
120|1|Doom Soldier|271,734;357,719
120|1|Dragon tooth|185,893
120|1|Dragon Tooth commander|451,605;448,608;432,609;453,661;454,629
120|1|DREAD MARE|164,944;244,944
120|1|Evil Wizard|170,808;176,874;211,812;216,879
120|1|Falcon|140,374;241,323;299,99
120|1|Gagoil|257,648
120|1|Giant golem|856,110;788,104
120|1|Grendel|727,261
120|1|Grendel Mother|770,228
120|1|Half-Troll Busucker|659,885;625,889;626,897;663,903;647,908
120|1|Half-Troll Captain|693,823;686,822;647,838;671,836;687,838
120|1|Half-Troll Curandero|659,643;664,646;658,659;655,673;658,642
120|1|Halion|963,116
120|1|Harpy|440,484;432,490;440,500;450,484;446,467
120|1|Harpy Queen|390,220
120|1|Ireful Red Dragon|960,338
120|1|Jepath|812,168
120|1|Kaim|796,654;757,686;773,668;785,672;775,682
120|1|Nightmare|893,247;917,220;916,226;914,231
120|1|Paramun|756,440;683,377
120|1|Pricilla|133,126
120|1|Raum|807,167;821,164;813,165;789,173
120|1|Raven Harpy|351,475;417,372;411,270;274,515
120|1|Roneth|359,108
120|1|Samma|465,253
120|1|Satiros|882,726;888,732;886,748;896,735;855,739
120|1|Shaula|855,360
120|1|Snake Queen|897,160
120|1|Stone golem|182,189;238,224;236,150
120|1|Storming Apostle|729,344;737,344;746,330;753,328;749,358
120|1|Subordinate of Badin|157,672;154,693;150,695;186,673;167,686;156,699;153,685;174,682;146,664;144,676;153,698;144,668;140,702;133,683;140,670
120|1|Subordinate of Garlong|717,930;761,926;745,932;748,929;734,934;730,921;753,921;761,921;729,926;744,929;777,927;783,920;775,921;722,926;770,929
120|1|Subordinate of Marsil|145,90;146,82;163,88;172,101;171,103;144,85;149,81;158,77;144,99;142,94;131,87;127,84;131,71;129,91;133,92
120|1|Talos|699,516
120|1|Titan|881,844;876,779
120|1|Troll|598,656;587,662;597,672;593,666
120|1|Troll Berserker|775,737;864,658
120|1|Troll Captain|616,737;705,888;736,813
120|1|Troll King|814,872
120|1|Troll Shaman|709,662;744,593
120|1|Troll Warrior|631,728;571,891;590,805
120|0|[3 Devil Summon Stone]|746,239
120|0|[4 Devil Summon Stone]|739,856
120|0|[5 Devil Summon Stone]|134,915
120|0|[6 Devil Summon Stone]|163,142
120|0|[Ascetic] Tabeth|517,526
120|0|[Eslant Wise] Man|497,545
120|0|[Item Appraisers]Disney|385,660
120|0|[Magic Association]pelroreu|511,745
120|0|[Magic Association]reyisa|515,743
120|0|[Reserve Knight Captain] Bel|583,555
120|0|[Reserve Knight]Lily|497,547
120|0|[Senior Researcher]aldoseu|512,740
120|0|[Traders]Ellen|383,663
120|0|Earth|530,535
120|0|Guard|512,516;509,594;528,593;480,548;479,563;529,517;560,546;559,565
120|0|Halber[sundries]|498,565
120|0|Inn hostess|509,575
120|0|Prison|135,79;148,74;158,74;169,76;133,88;150,666;140,676;137,682;135,692;154,662;760,932;769,931;729,930;744,930;736,930
120|0|Spirit Of Logos|722,381;698,212;157,123;224,519;200,687;237,892;602,858;892,754
130|1|[Betrayed Knights] Garoland|737,930
130|1|[King of Barbarian] Marshil|144,74
130|1|[Quest]Apostle|867,391
130|1|[Quest]Stone Golem|99,122
130|1|[Quest]Troll Berserker|786,710
130|1|[Quest]Uruk Hai|390,492
130|1|Aionclo|398,724;413,738;395,729;403,724;411,725
130|1|Apostle|573,466;590,458;575,495;608,480
130|1|Apostle of Flames|889,441;826,323
130|1|Apostle of Piercing Cold|632,117;696,191
130|1|Astalod|745,735
130|1|Badin|205,681
130|1|Balam|369,101;371,99;359,109;359,108;371,98
130|1|Balrog|948,196;938,168;933,228;957,139
130|1|Bearded Ruminant|800,930;834,924;876,916;900,893
130|1|Befal|217,691;214,677;213,668;218,666;194,672
130|1|Brahman|621,306;613,232
130|1|Crimson Wing|410,176;385,125;142,530;122,476
130|1|Dark Knight|113,699;375,945;103,763;314,946
130|1|DARK MARE|102,854;109,894
130|1|Dark stone|95,167;148,131
